OrderID,EmployeeID,FirstName,LastName,TerritoryDescription,RegionDescription,CustomerID,CustomerName,CustomerContact,ProductID,ProductName,CategoryID,CategoryName,sell_price,Quantity,QuantityPerUnit,SupplierID,supplier_name,ShipperID,ShipperName
10678,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,54,Tourtire,6,Meat/Poultry,7.45,30,16 pies,25,Montral,3,Federal Shipping
10335,7,Robert,King,Hoffman Estates                                   ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,51,Manjimup Dried Apples,7,Produce,42.4,48,50 - 300 g pkgs.,24,Sydney,2,United Package
10319,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,TORTU,Tortuga Restaurante,Miguel Angel Paolino,28,Rssle Sauerkraut,7,Produce,36.4,14,25 - 825 g cans,12,Frankfurt,3,Federal Shipping
10573,7,Robert,King,Chicago                                           ,Westerns                                          ,ANTON,Antonio Moreno Taquera,Antonio Moreno,17,Alice Mutton,6,Meat/Poultry,39,18,20 - 1 kg tins,7,Melbourne,3,Federal Shipping
10666,7,Robert,King,Santa Clara                                       ,Westerns                                          ,RICSU,Richter Supermarkt,Michael Holz,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,21.05,10,32 - 8 oz bottles,2,New Orleans,2,United Package
10512,7,Robert,King,Chicago                                           ,Westerns                                          ,FAMIA,Familia Arquibaldo,Aria Cruz,60,Camembert Pierrot,4,Dairy Products,34,12,15 - 300 g rounds,28,Annecy,2,United Package
10731,7,Robert,King,Campbell                                          ,Westerns                                          ,CHOPS,Chop-suey Chinese,Yang Wang,21,Sir Rodney's Scones,3,Confections,10,40,24 pkgs. x 4 pieces,8,Manchester,1,Speedy Express
11030,7,Robert,King,Santa Monica                                      ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,2,Chang,1,Beverages,19,100,24 - 12 oz bottles,1,London,2,United Package
10923,7,Robert,King,Menlo Park                                        ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,67,Laughing Lumberjack Lager,1,Beverages,14,24,24 - 12 oz bottles,16,Bend,3,Federal Shipping
10497,7,Robert,King,Chicago                                           ,Westerns                                          ,LEHMS,Lehmanns Marktstand,Renate Messner,77,Original Frankfurter grne Soe,2,Condiments,10.4,25,12 boxes,12,Frankfurt,1,Speedy Express
10678,7,Robert,King,Menlo Park                                        ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,54,Tourtire,6,Meat/Poultry,7.45,30,16 pies,25,Montral,3,Federal Shipping
10335,7,Robert,King,Denver                                            ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,51,Manjimup Dried Apples,7,Produce,42.4,48,50 - 300 g pkgs.,24,Sydney,2,United Package
10319,7,Robert,King,Chicago                                           ,Westerns                                          ,TORTU,Tortuga Restaurante,Miguel Angel Paolino,76,Lakkalikri,1,Beverages,14.4,30,500 ml,23,Lappeenranta,3,Federal Shipping
10573,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,ANTON,Antonio Moreno Taquera,Antonio Moreno,17,Alice Mutton,6,Meat/Poultry,39,18,20 - 1 kg tins,7,Melbourne,3,Federal Shipping
10777,7,Robert,King,Hoffman Estates                                   ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14,20,32 - 1 kg pkgs.,20,Singapore,2,United Package
10512,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,FAMIA,Familia Arquibaldo,Aria Cruz,60,Camembert Pierrot,4,Dairy Products,34,12,15 - 300 g rounds,28,Annecy,2,United Package
10731,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,CHOPS,Chop-suey Chinese,Yang Wang,21,Sir Rodney's Scones,3,Confections,10,40,24 pkgs. x 4 pieces,8,Manchester,1,Speedy Express
11030,7,Robert,King,San Francisco                                     ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,2,Chang,1,Beverages,19,100,24 - 12 oz bottles,1,London,2,United Package
10923,7,Robert,King,Campbell                                          ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,67,Laughing Lumberjack Lager,1,Beverages,14,24,24 - 12 oz bottles,16,Bend,3,Federal Shipping
10497,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,LEHMS,Lehmanns Marktstand,Renate Messner,77,Original Frankfurter grne Soe,2,Condiments,10.4,25,12 boxes,12,Frankfurt,1,Speedy Express
10678,7,Robert,King,Campbell                                          ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,54,Tourtire,6,Meat/Poultry,7.45,30,16 pies,25,Montral,3,Federal Shipping
10335,7,Robert,King,Santa Monica                                      ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,51,Manjimup Dried Apples,7,Produce,42.4,48,50 - 300 g pkgs.,24,Sydney,2,United Package
10319,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,TORTU,Tortuga Restaurante,Miguel Angel Paolino,76,Lakkalikri,1,Beverages,14.4,30,500 ml,23,Lappeenranta,3,Federal Shipping
10573,7,Robert,King,Menlo Park                                        ,Westerns                                          ,ANTON,Antonio Moreno Taquera,Antonio Moreno,17,Alice Mutton,6,Meat/Poultry,39,18,20 - 1 kg tins,7,Melbourne,3,Federal Shipping
10777,7,Robert,King,Denver                                            ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14,20,32 - 1 kg pkgs.,20,Singapore,2,United Package
10512,7,Robert,King,Menlo Park                                        ,Westerns                                          ,FAMIA,Familia Arquibaldo,Aria Cruz,60,Camembert Pierrot,4,Dairy Products,34,12,15 - 300 g rounds,28,Annecy,2,United Package
10731,7,Robert,King,Chicago                                           ,Westerns                                          ,CHOPS,Chop-suey Chinese,Yang Wang,51,Manjimup Dried Apples,7,Produce,53,30,50 - 300 g pkgs.,24,Sydney,1,Speedy Express
11030,7,Robert,King,Santa Clara                                       ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,2,Chang,1,Beverages,19,100,24 - 12 oz bottles,1,London,2,United Package
10923,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,LAMAI,La maison d-Asie,Annette Roulet,67,Laughing Lumberjack Lager,1,Beverages,14,24,24 - 12 oz bottles,16,Bend,3,Federal Shipping
10497,7,Robert,King,Menlo Park                                        ,Westerns                                          ,LEHMS,Lehmanns Marktstand,Renate Messner,77,Original Frankfurter grne Soe,2,Condiments,10.4,25,12 boxes,12,Frankfurt,1,Speedy Express
10678,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,54,Tourtire,6,Meat/Poultry,7.45,30,16 pies,25,Montral,3,Federal Shipping
10335,7,Robert,King,San Francisco                                     ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,51,Manjimup Dried Apples,7,Produce,42.4,48,50 - 300 g pkgs.,24,Sydney,2,United Package
10319,7,Robert,King,Menlo Park                                        ,Westerns                                          ,TORTU,Tortuga Restaurante,Miguel Angel Paolino,76,Lakkalikri,1,Beverages,14.4,30,500 ml,23,Lappeenranta,3,Federal Shipping
10573,7,Robert,King,Campbell                                          ,Westerns                                          ,ANTON,Antonio Moreno Taquera,Antonio Moreno,17,Alice Mutton,6,Meat/Poultry,39,18,20 - 1 kg tins,7,Melbourne,3,Federal Shipping
10777,7,Robert,King,Santa Monica                                      ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14,20,32 - 1 kg pkgs.,20,Singapore,2,United Package
10512,7,Robert,King,Campbell                                          ,Westerns                                          ,FAMIA,Familia Arquibaldo,Aria Cruz,60,Camembert Pierrot,4,Dairy Products,34,12,15 - 300 g rounds,28,Annecy,2,United Package
10731,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,CHOPS,Chop-suey Chinese,Yang Wang,51,Manjimup Dried Apples,7,Produce,53,30,50 - 300 g pkgs.,24,Sydney,1,Speedy Express
11030,7,Robert,King,Hoffman Estates                                   ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,5,Chef Anton's Gumbo Mix,2,Condiments,21.35,70,36 boxes,2,New Orleans,2,United Package
10937,7,Robert,King,Chicago                                           ,Westerns                                          ,CACTU,Cactus Comidas para llevar,Patricio Simpson,28,Rssle Sauerkraut,7,Produce,45.6,8,25 - 825 g cans,12,Frankfurt,3,Federal Shipping
10497,7,Robert,King,Campbell                                          ,Westerns                                          ,LEHMS,Lehmanns Marktstand,Renate Messner,77,Original Frankfurter grne Soe,2,Condiments,10.4,25,12 boxes,12,Frankfurt,1,Speedy Express
10818,7,Robert,King,Chicago                                           ,Westerns                                          ,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,32,Mascarpone Fabioli,4,Dairy Products,32,20,24 - 200 g pkgs.,14,Ravenna,3,Federal Shipping
10335,7,Robert,King,Santa Clara                                       ,Westerns                                          ,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,51,Manjimup Dried Apples,7,Produce,42.4,48,50 - 300 g pkgs.,24,Sydney,2,United Package
10319,7,Robert,King,Campbell                                          ,Westerns                                          ,TORTU,Tortuga Restaurante,Miguel Angel Paolino,76,Lakkalikri,1,Beverages,14.4,30,500 ml,23,Lappeenranta,3,Federal Shipping
10573,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,ANTON,Antonio Moreno Taquera,Antonio Moreno,17,Alice Mutton,6,Meat/Poultry,39,18,20 - 1 kg tins,7,Melbourne,3,Federal Shipping
10777,7,Robert,King,San Francisco                                     ,Westerns                                          ,GOURL,Gourmet Lanchonetes,Andr Fonseca,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14,20,32 - 1 kg pkgs.,20,Singapore,2,United Package
10512,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,FAMIA,Familia Arquibaldo,Aria Cruz,60,Camembert Pierrot,4,Dairy Products,34,12,15 - 300 g rounds,28,Annecy,2,United Package
10731,7,Robert,King,Menlo Park                                        ,Westerns                                          ,CHOPS,Chop-suey Chinese,Yang Wang,51,Manjimup Dried Apples,7,Produce,53,30,50 - 300 g pkgs.,24,Sydney,1,Speedy Express
11030,7,Robert,King,Denver                                            ,Westerns                                          ,SAVEA,Save-a-lot Markets,Jose Pavarotti,5,Chef Anton's Gumbo Mix,2,Condiments,21.35,70,36 boxes,2,New Orleans,2,United Package
10937,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,CACTU,Cactus Comidas para llevar,Patricio Simpson,28,Rssle Sauerkraut,7,Produce,45.6,8,25 - 825 g cans,12,Frankfurt,3,Federal Shipping
10497,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,LEHMS,Lehmanns Marktstand,Renate Messner,77,Original Frankfurter grne Soe,2,Condiments,10.4,25,12 boxes,12,Frankfurt,1,Speedy Express
10818,7,Robert,King,Colorado Springs                                  ,Westerns                                          ,MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,32,Mascarpone Fabioli,4,Dairy Products,32,20,24 - 200 g pkgs.,14,Ravenna,3,Federal Shipping
10336,7,Robert,King,Hoffman Estates                                   ,Westerns                                          ,PRINI,Princesa Isabel Vinhos,Isabel de Castro,4,Chef Anton's Cajun Seasoning,2,Condiments,17.6,18,48 - 6 oz jars,2,New Orleans,2,United Package
10319,7,Robert,King,Santa Cruz                                        ,Westerns                                          ,TORTU,Tortuga Restaurante,Miguel Angel Paolino,76,Lakkalikri,1,Beverages,14.4,30,500 ml,23,Lappeenranta,3,Federal Shipping
10573,7,Robert,King,Chicago                                           ,Westerns                                          ,ANTON,Antonio Moreno Taquera,Antonio Moreno,34,Sasquatch Ale,1,Beverages,14,40,24 - 12 oz bottles,16,Bend,3,Federal Shipping
